Fecha;Código Postal;Tipo de Comercio;Transacciones;Importe Medio
20150306;48009;es_leather;4;6735
20150306;48009;es_car;4;20308
20150306;48009;es_diysme;3;409
20150306;48009;es_drugstoresme;3;11925
20150306;48009;es_hospital;3;30217
20150306;48009;es_museum;2;25
20150306;48009;es_atm;2;10
20150306;48009;es_jewelry;1;49
20150306;48009;es_drycleaner;1;18
20150306;48009;es_taxi;1;30
20150306;48010;es_parking;992;386
20150306;48010;es_hypermarket;81;2824
20150306;48010;es_supermarket;67;2975
20150306;48010;es_foodsme;50;2854
20150306;48010;es_beauty;39;6725
20150306;48010;es_restaurant;18;916
20150306;48010;es_fashionsme;16;5295
20150306;48010;es_pharmacy;14;2398
20150306;48010;es_techsme;12;9475
20150306;48010;es_hospital;11;13166
20150306;48010;es_hotel;10;11247
20150306;48010;es_books;9;5494
20150306;48010;es_pub;7;29029
20150306;48010;es_drugstoresme;7;574
20150306;48010;es_veterinarian;6;5722
20150306;48010;es_cafe;4;305
20150306;48010;es_donation;4;279
20150306;48010;es_travelagency;4;85104
20150306;48010;es_sportandtoys;3;13655
20150306;48010;es_shoe;3;27
20150306;48010;es_goods;2;3345
20150306;48010;es_diysme;2;3092
20150306;48010;es_sport;2;7908
20150306;48010;es_leather;2;355
20150306;48010;es_homesme;2;148
20150306;48010;es_wash;1;19
20150306;48010;es_photo;1;19
20150306;48010;es_floristssme;1;35
20150306;48011;es_fashionsme;105;877
20150306;48011;es_fashionbig;52;5146
20150306;48011;es_drugstoresme;49;4043
20150306;48011;es_techbig;29;4104
20150306;48011;es_restaurant;27;6503
20150306;48011;es_shoe;26;9571
20150306;48011;es_beauty;25;6961
20150306;48011;es_photo;24;11237
20150306;48011;es_hypermarket;20;2218
20150306;48011;es_pharmacy;17;3121
20150306;48011;es_books;13;3859
20150306;48011;es_fastfood;9;2426
20150306;48011;es_foodsme;9;4961
20150306;48011;es_tobacconists;9;4794
20150306;48011;es_sportandtoys;9;9153
20150306;48011;es_cafe;8;2213
20150306;48011;es_travelagency;8;52168
20150306;48011;es_hotel;8;9439
20150306;48011;es_drugstorebig;7;8279
20150306;48011;es_jewelry;7;29939
20150306;48011;es_hospital;7;32864
20150306;48011;es_techsme;7;30027
20150306;48011;es_leather;6;3083
20150306;48011;es_leisuretime;5;7456
20150306;48011;es_others;4;10888
20150306;48011;es_telephony;3;5199
20150306;48011;es_goods;2;995
20150306;48011;es_car;2;130
20150306;48011;es_tax;1;76
20150306;48011;es_education;1;61833
20150306;48011;es_supermarket;1;1402
20150306;48011;es_homesme;1;138
20150306;48011;es_atm;1;40
20150306;48012;es_hypermarket;88;3607
20150306;48012;es_supermarket;43;2983
20150306;48012;es_pharmacy;13;3052
20150306;48012;es_foodsme;9;436
20150306;48012;es_fashionsme;8;3527
20150306;48012;es_hospital;7;11331
20150306;48012;es_car;7;17266
20150306;48012;es_veterinarian;5;7979
20150306;48012;es_beauty;5;5204
20150306;48012;es_drugstoresme;4;2513
20150306;48012;es_hotel;4;8266
20150306;48012;es_goods;3;163
20150306;48012;es_tobacconists;3;3737
20150306;48012;es_taxi;2;306
20150306;48012;es_shoe;2;3949
20150306;48012;es_restaurant;2;213
20150306;48012;es_diysme;2;30049
20150306;48012;es_books;1;8495
20150306;48012;es_homesme;1;1365
20150306;48012;es_sportandtoys;1;1014
20150306;48012;es_atm;1;5
20150306;48012;es_jewelry;1;25
20150306;48013;es_supermarket;60;4204
20150306;48013;es_parking;48;603
20150306;48013;es_hypermarket;42;3431
20150306;48013;es_bus;22;2514
20150306;48013;es_beauty;22;4996
20150306;48013;es_gas;20;3756
20150306;48013;es_foodsme;17;3072
20150306;48013;es_restaurant;15;5296
20150306;48013;es_pharmacy;13;3471
20150306;48013;es_goods;10;2446
20150306;48013;es_fashionsme;9;6433
20150306;48013;es_car;9;13918
20150306;48013;es_hotel;6;9676
20150306;48013;es_sportandtoys;6;2927
20150306;48013;es_cafe;4;1631
20150306;48013;es_fastfood;4;2905
20150306;48013;es_veterinarian;3;7282
20150306;48013;es_techsme;3;1781
20150306;48013;es_carrental;3;2338
20150306;48013;es_floristssme;2;62
20150306;48013;es_diysme;2;7595
20150306;48013;es_jewelry;2;240
20150306;48013;es_photo;1;28
20150306;48013;es_tobacconists;1;445
20150306;48013;es_musicalinstrument;1;45
20150306;48013;es_leisuretime;1;384
20150306;48013;es_bet;1;96
20150306;48013;es_books;1;39
20150306;48013;es_tax;1;164
20150306;48013;es_taxi;1;31
20150306;48013;es_education;1;200
20150306;48014;es_hypermarket;117;3028
20150306;48014;es_foodsme;53;4718
20150306;48014;es_beauty;25;389
20150306;48014;es_supermarket;24;2988
20150306;48014;es_pharmacy;20;3545
20150306;48014;es_restaurant;14;2942
20150306;48014;es_car;12;30745
20150306;48014;es_fashionsme;11;6099
20150306;48014;es_others;8;781
20150306;48014;es_photo;8;5705
20150306;48014;es_parking;6;289
20150306;48014;es_drugstoresme;5;219
20150306;48014;es_books;5;2031
20150306;48014;es_techsme;4;2695
20150306;48014;es_cafe;3;8297
20150306;48014;es_goods;3;2202
20150306;48014;es_homesme;3;25127
20150306;48014;es_veterinarian;3;17353
20150306;48014;es_pub;2;285
20150306;48014;es_tobacconists;2;3475
20150306;48014;es_taxi;2;2019
20150306;48014;es_floristssme;2;4393
20150306;48014;es_diysme;2;2863
20150306;48014;es_shoe;2;51
20150306;48014;es_hospital;2;297
20150306;48014;es_fastfood;1;24
20150306;48014;es_telephony;1;18
20150306;48014;es_leisuretime;1;42
20150306;48014;es_leather;1;69
20150306;48014;es_hotel;1;33
20150306;48014;es_travelagency;1;1174
20150306;48014;es_atm;1;20
20150307;48001;es_urbantransport;536;1162
20150307;48001;es_toll;325;1366
20150307;48001;es_restaurant;69;8906
20150307;48001;es_sportbig;45;5312
20150307;48001;es_supermarket;19;3722
20150307;48001;es_fashionbig;16;5787
20150307;48001;es_fashionsme;15;7681
20150307;48001;es_beauty;14;4628
20150307;48001;es_foodsme;13;8967
20150307;48001;es_fastfood;9;4377
20150307;48001;es_sportandtoys;7;4523
20150307;48001;es_drugstoresme;7;2477
20150307;48001;es_homesme;5;9006
20150307;48001;es_pharmacy;4;3031
20150307;48001;es_cafe;4;511
20150307;48001;es_shoe;4;16768
20150307;48001;es_books;4;5829
20150307;48001;es_hospital;2;975
20150307;48001;es_techsme;1;464
20150307;48001;es_jewelry;1;190
20150307;48001;es_tobacconists;1;43
20150307;48001;es_hotel;1;68
20150307;48002;es_hypermarket;18;3076
20150307;48002;es_supermarket;18;4855
20150307;48002;es_restaurant;7;3126
20150307;48002;es_beauty;4;345
20150307;48002;es_fashionsme;2;2698
20150307;48002;es_foodsme;1;4474
20150307;48002;es_jewelry;1;66
20150307;48002;es_pharmacy;1;3315
20150307;48002;es_taxi;1;27
20150307;48002;es_photo;1;70
20150307;48003;es_hypermarket;70;369
20150307;48003;es_gas;52;3308
20150307;48003;es_restaurant;15;7456
20150307;48003;es_foodsme;8;2512
20150307;48003;es_parking;7;804
20150307;48003;es_supermarket;7;31
20150307;48003;es_beauty;7;2907
20150307;48003;es_drugstoresme;4;3413
20150307;48003;es_fashionsme;3;5173
20150307;48003;es_fashionbig;2;485
20150307;48003;es_tobacconists;2;9245
20150307;48003;es_books;2;835
20150307;48003;es_hotel;2;465
20150307;48003;es_phonebooth;1;312
20150307;48003;es_veterinarian;1;256
20150307;48003;es_pharmacy;1;1878
20150307;48003;es_goods;1;299
20150307;48003;es_taxi;1;39
20150307;48004;es_hypermarket;100;4043
20150307;48004;es_supermarket;56;3395
20150307;48004;es_foodsme;13;2604
20150307;48004;es_fashionsme;13;6753
20150307;48004;es_gas;11;4119
20150307;48004;es_drugstoresme;6;4336
20150307;48004;es_shoe;6;6083
20150307;48004;es_pharmacy;5;8495
20150307;48004;es_sportandtoys;5;4735
20150307;48004;es_parking;4;441
20150307;48004;es_taxi;3;2667
20150307;48004;es_homesme;3;6867
20150307;48004;es_techsme;3;3474
20150307;48004;es_restaurant;2;303
20150307;48004;es_beauty;2;101
20150307;48004;es_tobacconists;2;44
20150307;48004;es_bet;2;45
20150307;48004;es_pub;1;12
20150307;48004;es_goods;1;60
20150307;48004;es_hotel;1;120
20150307;48004;es_photo;1;177
20150307;48004;es_leather;1;59
20150307;48004;es_travelagency;1;180
20150307;48004;es_veterinarian;1;266
20150307;48005;es_fashionsme;166;6343
20150307;48005;es_fashionbig;91;465
20150307;48005;es_shoe;49;6205
20150307;48005;es_restaurant;48;8449
20150307;48005;es_goods;24;5865
20150307;48005;es_foodsme;20;2569
20150307;48005;es_leather;16;30
20150307;48005;es_sportbig;14;4568
20150307;48005;es_hypermarket;13;3143
20150307;48005;es_photo;10;5901
20150307;48005;es_drugstoresme;9;1413
20150307;48005;es_pharmacy;8;2836
20150307;48005;es_hotel;8;10406
20150307;48005;es_cafe;8;6336
20150307;48005;es_beauty;7;4796
20150307;48005;es_fastfood;6;3709
20150307;48005;es_books;6;2328
20150307;48005;es_sportandtoys;4;2478
20150307;48005;es_homesme;3;3533
20150307;48005;es_techsme;3;15466
20150307;48005;es_others;2;6429
20150307;48005;es_leisuretime;2;225
20150307;48005;es_travelagency;1;290
20150307;48005;es_veterinarian;1;426
20150307;48005;es_diysme;1;176
20150307;48005;es_supermarket;1;713
20150307;48005;es_telephony;1;1348
20150307;48006;es_hypermarket;45;3094
20150307;48006;es_supermarket;31;4179
20150307;48006;es_foodsme;20;3449
20150307;48006;es_shoe;4;4718
20150307;48006;es_restaurant;4;5435
20150307;48006;es_drugstoresme;4;3334
20150307;48006;es_beauty;4;5785
20150307;48006;es_books;3;365
20150307;48006;es_pharmacy;3;964
20150307;48006;es_sportandtoys;3;5067
20150307;48006;es_techsme;2;7245
20150307;48006;es_jewelry;2;3335
20150307;48006;es_goods;2;2358
20150307;48006;es_fashionsme;1;799
20150307;48006;es_parking;1;2
20150307;48006;es_tobacconists;1;685
20150307;48006;es_atm;1;20
20150307;48007;es_hypermarket;107;3722
20150307;48007;es_supermarket;34;3276
20150307;48007;es_fashionsme;33;505
20150307;48007;es_hotel;10;13071
20150307;48007;es_foodsme;7;2417
20150307;48007;es_gas;6;4233
20150307;48007;es_restaurant;6;9488
20150307;48007;es_beauty;5;2562
20150307;48007;es_pharmacy;5;2485
20150307;48007;es_goods;4;335
20150307;48007;es_shoe;4;5724
20150307;48007;es_drugstoresme;3;1381
20150307;48007;es_veterinarian;2;3338
20150307;48007;es_jewelry;1;35
20150307;48007;es_fastfood;1;269
20150307;48007;es_taxi;1;256
20150307;48007;es_sportandtoys;1;1146
20150307;48007;es_cafe;1;288
20150307;48008;es_techbig;59;7798
20150307;48008;es_parking;46;692
20150307;48008;es_fashionbig;43;7625
20150307;48008;es_restaurant;38;8151
20150307;48008;es_fashionsme;36;15722
20150307;48008;es_mall;22;2936
20150307;48008;es_shoe;17;6222
20150307;48008;es_books;12;2842
20150307;48008;es_fastfood;12;422
20150307;48008;es_bet;12;14317
20150307;48008;es_foodsme;11;7141
20150307;48008;es_pub;10;117
20150307;48008;es_cafe;10;273
20150307;48008;es_pharmacy;7;2567
20150307;48008;es_hypermarket;6;1307
20150307;48008;es_leisuretime;5;576
20150307;48008;es_beauty;5;53
20150307;48008;es_drugstorebig;4;3883
20150307;48008;es_goods;2;595
20150307;48008;es_jewelry;2;20
20150307;48008;es_photo;2;5983
20150307;48008;es_sportandtoys;1;45
20150307;48008;es_diysme;1;322
20150307;48008;es_others;1;1249
20150307;48008;es_hospital;1;14125
20150307;48008;es_travelagency;1;705
20150307;48008;es_techsme;1;159
20150307;48008;es_leather;1;50
20150307;48009;es_fashionbig;128;4394
20150307;48009;es_hypermarket;117;3519
20150307;48009;es_supermarket;113;4159
20150307;48009;es_restaurant;77;9604
20150307;48009;es_fashionsme;69;10954
20150307;48009;es_parking;61;65
20150307;48009;es_fastfood;48;1877
20150307;48009;es_tax;43;16117
20150307;48009;es_leisuretime;27;11744
20150307;48009;es_foodsme;26;2678
20150307;48009;es_beauty;18;4057
20150307;48009;es_sportandtoys;14;4858
20150307;48009;es_cafe;14;5963
20150307;48009;es_goods;12;3334
20150307;48009;es_mall;11;5836
20150307;48009;es_pharmacy;9;1191
20150307;48009;es_photo;8;30699
20150307;48009;es_drugstorebig;8;7445
20150307;48009;es_hotel;7;806
20150307;48009;es_shoe;7;99
20150307;48009;es_floristssme;7;3607
20150307;48009;es_books;6;2819
20150307;48009;es_drugstoresme;5;9326
20150307;48009;es_telephony;3;5767
20150307;48009;es_museum;3;1533
20150307;48009;es_homesme;3;15123
20150307;48009;es_jewelry;2;49
20150307;48009;es_leather;2;4395
20150307;48009;es_wellness;1;16
20150307;48009;es_drycleaner;1;42
20150307;48009;es_veterinarian;1;58
20150307;48009;es_car;1;15746
20150307;48010;es_supermarket;82;3806
20150307;48010;es_hypermarket;79;3705
20150307;48010;es_parking;38;654
20150307;48010;es_restaurant;25;10668
20150307;48010;es_beauty;17;5707
20150307;48010;es_foodsme;14;3109
20150307;48010;es_pub;11;8636
20150307;48010;es_techsme;10;19323
20150307;48010;es_fashionsme;8;7644
20150307;48010;es_books;7;226
20150307;48010;es_goods;5;2184
20150307;48010;es_leather;5;39
20150307;48010;es_hotel;4;6388
20150307;48010;es_hospital;3;6737
20150307;48010;es_pharmacy;2;1962
20150307;48010;es_floristssme;2;99
20150307;48010;es_cafe;2;395
20150307;48010;es_homesme;2;7208
20150307;48010;es_diysme;2;4183
20150307;48010;es_photo;2;7415
20150307;48010;es_wash;1;20
20150307;48010;es_taxi;1;765
20150307;48010;es_sportandtoys;1;119
20150307;48010;es_veterinarian;1;114
20150307;48011;es_fashionsme;106;9945
20150307;48011;es_fashionbig;77;4637
20150307;48011;es_restaurant;48;886
20150307;48011;es_shoe;41;8069
20150307;48011;es_techbig;37;5374
20150307;48011;es_drugstoresme;36;3798
20150307;48011;es_hypermarket;20;3737
20150307;48011;es_photo;15;11716
20150307;48011;es_pharmacy;15;2291
20150307;48011;es_leather;13;6761
20150307;48011;es_drugstorebig;12;6192
20150307;48011;es_books;12;4758
20150307;48011;es_jewelry;10;28627
20150307;48011;es_sportandtoys;9;7827
20150307;48011;es_beauty;7;4331
20150307;48011;es_foodsme;7;24
20150307;48011;es_hotel;7;25004
20150307;48011;es_leisuretime;6;6143
20150307;48011;es_cafe;3;5808
20150307;48011;es_homesme;3;6875
20150307;48011;es_fastfood;2;2245
20150307;48011;es_diysme;2;148
20150307;48011;es_goods;2;3459
20150307;48011;es_techsme;2;1498
20150307;48011;es_telephony;2;9619
20150307;48011;es_tobacconists;1;445
20150307;48011;es_others;1;450
20150307;48012;es_hypermarket;71;3579
20150307;48012;es_supermarket;50;3104
20150307;48012;es_fashionsme;10;1899
20150307;48012;es_pharmacy;9;3266
20150307;48012;es_foodsme;7;3294
20150307;48012;es_cafe;4;4868
20150307;48012;es_goods;4;3558
20150307;48012;es_drugstoresme;4;5236
20150307;48012;es_shoe;4;3024
20150307;48012;es_beauty;4;7089
20150307;48012;es_restaurant;4;13051
20150307;48012;es_veterinarian;3;5911
20150307;48012;es_tobacconists;2;3635
20150307;48012;es_wellness;1;150
20150307;48012;es_jewelry;1;150
20150307;48012;es_diysme;1;162
20150307;48012;es_telephony;1;20
20150307;48012;es_tax;1;458
20150307;48012;es_books;1;1299
20150307;48012;es_hotel;1;38
20150307;48013;es_supermarket;89;381
20150307;48013;es_goods;36;5068
20150307;48013;es_parking;34;613
20150307;48013;es_hypermarket;28;2882
20150307;48013;es_gas;19;3198
20150307;48013;es_foodsme;17;3405
20150307;48013;es_restaurant;17;10117
20150307;48013;es_bus;10;2799
20150307;48013;es_beauty;9;7598
20150307;48013;es_fashionsme;9;20069
20150307;48013;es_fastfood;6;6578
20150307;48013;es_sportandtoys;5;5904
20150307;48013;es_hotel;4;10645
20150307;48013;es_pharmacy;3;3634
20150307;48013;es_cafe;2;431
20150307;48013;es_pub;2;20
20150307;48013;es_others;1;32351
20150307;48013;es_floristssme;1;80
20150307;48013;es_photo;1;9
20150307;48013;es_drugstoresme;1;331
20150307;48014;es_hypermarket;150;309
20150307;48014;es_foodsme;45;3853
20150307;48014;es_parking;31;483
20150307;48014;es_supermarket;19;3718
20150307;48014;es_pharmacy;16;3924
20150307;48014;es_restaurant;13;5594
20150307;48014;es_beauty;11;5214
20150307;48014;es_drugstoresme;8;7382
20150307;48014;es_fashionsme;6;3947
20150307;48014;es_others;5;628
20150307;48014;es_photo;4;7369
20150307;48014;es_shoe;3;2797
20150307;48014;es_education;3;90
20150307;48014;es_goods;3;5002
20150307;48014;es_jewelry;3;15133
20150307;48014;es_veterinarian;3;4274
20150307;48014;es_tobacconists;2;537
20150307;48014;es_hotel;2;718
20150307;48014;es_pub;2;85
20150307;48014;es_fastfood;2;1615
20150307;48014;es_travelagency;2;9302
20150307;48014;es_sportandtoys;1;2335
20150307;48014;es_homesme;1;474
20150308;48004;es_gas;10;3626
20150308;48004;es_hotel;8;6634
20150308;48004;es_restaurant;6;10368
20150308;48004;es_taxi;4;205
20150308;48004;es_pharmacy;3;4268
20150308;48004;es_parking;2;928
20150308;48004;es_floristssme;2;37
20150308;48004;es_cafe;1;207
20150308;48004;es_bet;1;100
20150308;48004;es_fastfood;1;264
20150308;48005;es_restaurant;33;782
20150308;48005;es_hotel;12;9564
20150308;48005;es_pharmacy;9;3038
20150308;48005;es_foodsme;8;2309
20150308;48005;es_goods;4;3137
20150308;48005;es_fastfood;3;5757
20150308;48005;es_leisuretime;2;23
20150308;48005;es_cafe;1;13539
20150308;48007;es_hotel;12;13992
20150308;48007;es_taxi;3;1455
20150308;48007;es_fashionsme;3;5633
20150308;48007;es_restaurant;3;5684
20150308;48007;es_homesme;2;1425
20150308;48007;es_foodsme;1;412
20150308;48007;es_goods;1;192
20150308;48008;es_restaurant;22;8038
20150308;48008;es_pharmacy;16;3318
20150308;48008;es_bet;12;21637
20150308;48008;es_parking;8;1239
20150308;48008;es_pub;6;75
20150308;48008;es_fastfood;5;462
20150308;48008;es_hypermarket;4;1103
20150308;48008;es_leisuretime;2;2615
20150308;48008;es_foodsme;1;55
20150308;48008;es_hotel;1;176
20150308;48009;es_restaurant;45;10236
20150308;48009;es_fastfood;31;1475
20150308;48009;es_hypermarket;26;1671
20150308;48009;es_tax;18;15916
20150308;48009;es_parking;17;879
20150308;48009;es_foodsme;8;2644
20150308;48009;es_hotel;8;7443
20150308;48009;es_leisuretime;8;3213
20150308;48009;es_cafe;6;2123
20150308;48009;es_books;6;3328
20150308;48009;es_homesme;1;285
20150308;48009;es_goods;1;12
20150308;48010;es_parking;16;1313
20150308;48010;es_restaurant;13;10034
20150308;48010;es_hotel;12;15891
20150308;48010;es_pub;8;14113
20150308;48010;es_cafe;5;7094
20150308;48010;es_foodsme;4;3306
20150308;48010;es_veterinarian;2;106
20150308;48011;es_restaurant;23;8112
20150308;48011;es_hotel;9;10107
20150308;48011;es_pharmacy;7;2431
20150308;48011;es_fastfood;7;2282
20150308;48012;es_hotel;5;12134
20150308;48012;es_restaurant;4;6625
20150308;48012;es_fastfood;4;2195
20150308;48012;es_pharmacy;3;2849
20150308;48012;es_goods;1;187
20150308;48012;es_cafe;1;271
20150308;48012;es_telephony;1;285
20150308;48013;es_parking;18;1057
20150308;48013;es_restaurant;16;7242
20150308;48013;es_gas;13;372
20150308;48013;es_bus;9;3946
20150308;48013;es_hotel;8;7285
20150308;48013;es_veterinarian;3;17536
20150308;48013;es_fastfood;3;3178
20150308;48013;es_foodsme;1;30
20150308;48013;es_taxi;1;2818
20150308;48013;es_cafe;1;1000
20150308;48013;es_pharmacy;1;823
20150308;48014;es_restaurant;7;7952
20150308;48014;es_fastfood;6;424
20150308;48014;es_parking;5;394
20150308;48014;es_photo;3;7233
20150308;48014;es_pharmacy;3;1821
20150308;48014;es_tobacconists;2;4575
20150308;48014;es_hotel;2;6448
20150308;48014;es_taxi;1;26
20150308;48014;es_pub;1;8
20150309;48002;es_hypermarket;14;1592
20150309;48002;es_supermarket;9;372
20150309;48002;es_pharmacy;8;3348
20150309;48002;es_taxi;6;6328
20150309;48002;es_foodsme;4;3848
20150309;48002;es_car;2;10234
20150309;48002;es_restaurant;1;10
20150309;48002;es_books;1;189
20150309;48002;es_beauty;1;463
20150309;48002;es_jewelry;1;29
20150309;48002;es_hospital;1;50
20150309;48002;es_photo;1;10
20150309;48002;es_diysme;1;4114
20150309;48002;es_techsme;1;44
20150309;48003;es_hypermarket;86;3191
20150309;48003;es_gas;43;3848
20150309;48003;es_parking;17;416
20150309;48003;es_supermarket;17;2156
20150309;48003;es_pharmacy;11;233
20150309;48003;es_beauty;7;4835
20150309;48003;es_veterinarian;6;5037
20150309;48003;es_drugstoresme;4;1931
20150309;48003;es_fashionbig;4;2563
20150309;48003;es_foodsme;4;2263
20150309;48003;es_restaurant;3;1603
20150309;48003;es_phonebooth;1;105
20150309;48003;es_taxi;1;23
20150309;48003;es_shoe;1;2995
20150309;48003;es_techsme;1;160
20150309;48003;es_cafe;1;365
20150309;48003;es_drycleaner;1;72
20150309;48003;es_sportandtoys;1;245
20150309;48003;es_fashionsme;1;89
20150309;48004;es_hypermarket;94;348
20150309;48004;es_supermarket;37;2768
20150309;48004;es_pharmacy;26;2912
20150309;48004;es_gas;23;2802
20150309;48004;es_fashionsme;16;4377
20150309;48004;es_foodsme;15;335
20150309;48004;es_restaurant;7;1509
20150309;48004;es_drugstoresme;6;1751
20150309;48004;es_hospital;6;37983
20150309;48004;es_beauty;6;4955
20150309;48004;es_shoe;6;52
20150309;48004;es_taxi;5;2377
20150309;48004;es_homesme;5;13324
20150309;48004;es_parking;3;337
20150309;48004;es_hotel;3;39508
20150309;48004;es_diysme;2;3694
20150309;48004;es_jewelry;2;69
20150309;48004;es_photo;2;836
20150309;48004;es_tobacconists;2;10378
20150309;48004;es_drugstorebig;2;10748
20150309;48004;es_travelagency;2;2875
20150309;48004;es_floristssme;2;21
20150309;48004;es_sportandtoys;2;283
20150309;48004;es_goods;1;10
20150309;48004;es_leather;1;19
20150309;48004;es_veterinarian;1;299
20150309;48004;es_cafe;1;384
20150309;48004;es_car;1;55103
20150309;48005;es_fashionsme;39;8892
20150309;48005;es_fashionbig;25;4053
20150309;48005;es_foodsme;19;3453
20150309;48005;es_hypermarket;15;2529
20150309;48005;es_restaurant;14;5679
20150309;48005;es_pharmacy;10;4014
20150309;48005;es_shoe;10;10814
20150309;48005;es_drugstoresme;9;3696
20150309;48005;es_hotel;8;752
20150309;48005;es_goods;8;2874
20150309;48005;es_fastfood;6;2693
20150309;48005;es_photo;5;1489
20150309;48005;es_books;4;168
20150309;48005;es_beauty;4;167
20150309;48005;es_sportbig;3;4925
20150309;48005;es_floristssme;2;2178
20150309;48005;es_musicalinstrument;2;183
20150309;48005;es_cafe;2;1865
20150309;48005;es_donation;2;1207
20150309;48005;es_jewelry;2;2398
20150309;48005;es_sportandtoys;2;2675
20150309;48005;es_leather;2;14
20150309;48005;es_hospital;2;1775
20150309;48005;es_diysme;1;2938
20150309;48005;es_techsme;1;79
20150309;48005;es_supermarket;1;1094
20150309;48005;es_tax;1;1527
20150309;48005;es_telephony;1;689
20150309;48006;es_hypermarket;56;2613
20150309;48006;es_supermarket;19;2528
20150309;48006;es_fashionsme;15;5442
20150309;48006;es_foodsme;12;2276
20150309;48006;es_pharmacy;8;2752
20150309;48006;es_shoe;6;5327
20150309;48006;es_hospital;6;33333
20150309;48006;es_beauty;4;6407
20150309;48006;es_drugstoresme;4;6573
20150309;48006;es_wellness;2;77
20150309;48006;es_veterinarian;2;3495
20150309;48006;es_car;2;58747
20150309;48006;es_restaurant;2;1625
20150309;48006;es_homesme;2;35
20150309;48006;es_books;1;455
20150309;48006;es_taxi;1;545
20150309;48006;es_education;1;69
20150309;48006;es_parking;1;46
20150309;48006;es_hotel;1;60
20150309;48006;es_fastfood;1;266
20150309;48006;es_sportandtoys;1;95
20150309;48007;es_hypermarket;94;2493
20150309;48007;es_supermarket;32;3073
20150309;48007;es_fashionsme;13;4304
20150309;48007;es_pharmacy;12;2626
20150309;48007;es_foodsme;9;2242
20150309;48007;es_gas;7;2298
20150309;48007;es_veterinarian;5;7988
20150309;48007;es_taxi;4;2176
20150309;48007;es_goods;4;655
20150309;48007;es_sportandtoys;3;3806
20150309;48007;es_drugstoresme;3;1496
20150309;48007;es_shoe;3;8497
20150309;48007;es_beauty;2;2891
20150309;48007;es_diysme;2;19718
20150309;48007;es_cafe;2;428
20150309;48007;es_homesme;2;11095
20150309;48007;es_restaurant;1;408
20150309;48007;es_hotel;1;10199
20150309;48007;es_hospital;1;1000
20150309;48008;es_parking;49;569
20150309;48008;es_techbig;39;8015
20150309;48008;es_fashionsme;33;843
20150309;48008;es_restaurant;29;2746
20150309;48008;es_fashionbig;22;5205
20150309;48008;es_pharmacy;22;4325
20150309;48008;es_mall;19;3346
20150309;48008;es_foodsme;12;4865
20150309;48008;es_hospital;11;35227
20150309;48008;es_books;10;5838
20150309;48008;es_cafe;8;2036
20150309;48008;es_drugstorebig;8;5203
20150309;48008;es_beauty;8;6308
20150309;48008;es_hypermarket;6;831
20150309;48008;es_photo;6;9403
20150309;48008;es_bet;6;30773
20150309;48008;es_pub;5;64
20150309;48008;es_tobacconists;5;488
20150309;48008;es_travelagency;5;25134
20150309;48008;es_shoe;4;4298
20150309;48008;es_jewelry;3;27
20150309;48008;es_floristssme;2;129
20150309;48008;es_goods;2;12138
20150309;48008;es_techsme;2;1782
20150309;48008;es_sport;1;40
20150309;48008;es_diysme;1;3965
20150309;48008;es_veterinarian;1;51
20150309;48008;es_tax;1;1487
20150309;48008;es_fastfood;1;3834
20150309;48010;es_hypermarket;68;2592
20150309;48010;es_supermarket;66;2614
20150309;48010;es_parking;47;358
20150309;48010;es_hospital;18;18416
20150309;48010;es_beauty;16;547
20150309;48010;es_fashionsme;15;5204
20150309;48010;es_foodsme;13;2913
20150309;48010;es_techsme;13;11494
20150309;48010;es_restaurant;13;4641
20150309;48010;es_pharmacy;12;2096
20150309;48010;es_books;9;7038
20150309;48010;es_photo;9;7099
20150309;48010;es_drugstoresme;8;7421
20150309;48010;es_veterinarian;8;21534
20150309;48010;es_pub;6;8833
20150309;48010;es_hotel;6;10413
20150309;48010;es_travelagency;4;4863
20150309;48010;es_goods;4;2185
20150309;48010;es_cafe;3;3103
20150309;48010;es_donation;3;2323
20150309;48010;es_sportandtoys;2;13828
20150309;48010;es_diysme;2;5438
20150309;48010;es_leather;2;225
20150309;48010;es_homesme;2;6218
20150309;48010;es_wash;1;22
20150309;48010;es_floristssme;1;37
20150309;48010;es_fastfood;1;59
20150309;48010;es_jewelry;1;200
20150309;48010;es_insurance;1;27738
20150309;48010;es_car;1;9565
20150309;48011;es_fashionsme;77;8342
20150309;48011;es_fashionbig;47;4065
20150309;48011;es_drugstoresme;32;4627
20150309;48011;es_restaurant;29;5854
20150309;48011;es_photo;27;1164
20150309;48011;es_hypermarket;24;176
20150309;48011;es_pharmacy;21;2953
20150309;48011;es_shoe;21;8254
20150309;48011;es_techbig;18;3008
20150309;48011;es_drugstorebig;14;494
20150309;48011;es_hospital;11;14801
20150309;48011;es_techsme;11;14846
20150309;48011;es_beauty;9;5497
20150309;48011;es_sportandtoys;8;5582
20150309;48011;es_books;7;3557
20150309;48011;es_jewelry;7;34664
20150309;48011;es_leather;6;11358
20150309;48011;es_foodsme;5;3255
20150309;48011;es_tobacconists;5;40
20150309;48011;es_hotel;5;5475
20150309;48011;es_others;4;57933
20150309;48011;es_telephony;4;15092
20150309;48011;es_leisuretime;3;10473
20150309;48011;es_diysme;2;337
20150309;48011;es_supermarket;2;7694
20150309;48011;es_tax;1;525
20150309;48011;es_goods;1;1895
20150309;48011;es_car;1;45
